@1C14 0A 06
@1C16 0B 06
@1C18 0C 06
@1C1A 0D 06
@1C1C 0E 06
@1C1E 0F 06
@1C20 10 06
@1C22 11 06
@1C24 12 06
@1C26 13 06
@1C28 14 06
@1C2A 15 06
@1C2C 16 06
@1C2E 17 06
@1C30 18 06
@1C32 19 06
@1C34 1A 06
@1C36 1B 06
@1C38 1C 06
@1C3A 1D 06
@1C3C 1E 06
@1C3E 1F 06
@1C40 20 06
@1C42 21 06
@1C44 22 06
@1C46 23 06
@1C48 24 06
@1C4A 25 06
@1C4C 26 06
@1C4E 27 06
@1C50 28 06
@1C52 29 06
@1C54 2A 06
@1C56 2B 06
@1C58 2C 06
@1C5A 2D 06
@1C5C 2E 06
@1C5E 2F 06
@1C60 30 06
@1C62 31 06
@1C64 32 06
@1C66 33 06
@1C68 34 06
@1C6A 35 06
@1C6C 36 06
@1C6E 37 06
@1C70 38 06
@1C72 39 06
@1C74 3A 06
@1C76 3B 06
@1C78 3C 06
@1C7A 3D 06
@1C7C 3E 06
@1C7E 3F 06
@1C80 40 06
@1C82 41 06
@1C84 42 06
@1C86 43 06
@1C88 44 06
@1C8A 45 06
@1C8C 46 06
@1C8E 47 06
@1C90 48 06
@1C92 49 06
@1C94 4A 06
@1C96 4B 06
@1C98 4C 06
@1C9A 4D 06
@1C9C 4E 06
@1C9E 4F 06
@1CA0 50 06
@1CA2 51 06
@1CA4 52 06
@1CA6 53 06
@1CA8 54 06
@1CAA 55 06
@1CAC 56 06
@1CAE 57 06
@1CB0 58 06
@1CB2 59 06
@1CB4 5A 06
@1CB6 5B 06
@1CB8 5C 06
@1CBA 5D 06
@1CBC 5E 06
@1CBE 5F 06
@1CC0 60 06
@1CC2 61 06
@1CC4 62 06
@1CC6 63 06
@1CC8 64 06
@1CCA 65 06
@1CCC 66 06
@1CCE 67 06
@1CD0 68 06
@1CD2 69 06
@1CD4 6A 06
@1CD6 6B 06
@1CD8 6C 06
@1CDA 6D 06
@1CDC 6E 06
@1CDE 6F 06
@1CE0 70 06
@1CE2 71 06
@1CE4 72 06
@1CE6 73 06
@1CE8 74 06
@1CEA 75 06
@1CEC 76 06
@1CEE 77 06
@1CF0 78 06
@1CF2 79 06
@1CF4 7A 06
@1CF6 7B 06
@1CF8 7C 06
@1CFA 7D 06
@1CFC 7E 06
@1CFE 7F 06
@1D00 80 06
@1D02 81 06
@1D04 82 06
@1D06 83 06
@1D08 84 06
@1D0A 85 06
@1D0C 86 06
@1D0E 87 06
@1D10 88 06
@1D12 89 06
@1D14 8A 06
@1D16 8B 06
@1D18 8C 06
@1D1A 8D 06
@1D1C 8E 06
@1D1E 8F 06
@1D20 90 06
@1D22 91 06
@1D24 92 06
@1D26 93 06
@1D28 94 06
@1D2A 95 06
@1D2C 96 06
@1D2E 97 06
@1D30 98 06
@1D32 99 06
@1D34 9A 06
@1D36 9B 06
@1D38 9C 06
@1D3A 9D 06
@1D3C 9E 06
@1D3E 9F 06
@1D40 A0 06
@1D42 A1 06
@1D44 A2 06
@1D46 A3 06
@1D48 A4 06
@1D4A A5 06
@1D4C A6 06
@1D4E A7 06
@1D50 A8 06
@1D52 A9 06
@1D54 AA 06
@1D56 AB 06
@1D58 AC 06
@1D5A AD 06
@1D5C AE 06
@1D5E AF 06
@1D60 B0 06
@1D62 B1 06
@1D64 B2 06
@1D66 B3 06
@1D68 B4 06
@1D6A B5 06
@1D6C B6 06
@1D6E B7 06
@1D70 B8 06
@1D72 B9 06
@1D74 BA 06
@1D76 BB 06
@1D78 BC 06
@1D7A BD 06
@1D7C BE 06
@1D7E BF 06
@1D80 C0 06
@1D82 C1 06
@1D84 C2 06
@1D86 C3 06
@1D88 C4 06
@1D8A C5 06
@1D8C C6 06
@1D8E C7 06
@1D90 C8 06
@1D92 C9 06
@1D94 CA 06
@1D96 CB 06
@1D98 CC 06
@1D9A CD 06
@1D9C CE 06
@1D9E CF 06
@1DA0 D0 06
@1DA2 D1 06
@1DA4 D2 06
@1DA6 D3 06
@1DA8 D4 06
@1DAA D5 06
@1DAC D6 06
@1DAE D7 06
@1DB0 D8 06
@1DB2 D9 06
@1DB4 DA 06
@1DB6 DB 06
@1DB8 DC 06
@1DBA DD 06
@1DBC DE 06
@1DBE DF 06
@1DC0 E0 06
@1DC2 E1 06
@1DC4 E2 06
@1DC6 E3 06
@1DC8 E4 06
@1DCA E5 06
@1DCC E6 06
@1DCE E7 06
@1DD0 E8 06
@1DD2 E9 06
@1DD4 EA 06
@1DD6 EB 06
@1DD8 EC 06
@1DDA ED 06
@1DDC EE 06
@1DDE EF 06
@1DE0 F0 06
@1DE2 F1 06
@1DE4 F2 06
@1DE6 F3 06
@1DE8 F4 06
@1DEA F5 06
@1DEC F6 06
@1DEE F7 06
@1DF0 F8 06
@1DF2 F9 06
@1DF4 FA 06
@1DF6 FB 06
@1DF8 FC 06
@1DFA FD 06
@1DFC FE 06
@1DFE FF 06
@1E00 00 07
@1E02 01 07
@1E04 02 07
@1E06 03 07
@1E08 04 07
@1E0A 05 07
@1E0C 06 07
@1E0E 07 07
@1E10 08 07
@1E12 09 07
@1E14 0A 07
@1E16 0B 07
@1E18 0C 07
@1E1A 0D 07
@1E1C 0E 07
@1E1E 0F 07
@1E20 10 07
@1E22 11 07
@1E24 12 07
@1E26 13 07
@1E28 14 07
@1E2A 15 07
@1E2C 16 07
@1E2E 17 07
@1E30 18 07
@1E32 19 07
@1E34 1A 07
@1E36 1B 07
@1E38 1C 07
@1E3A 1D 07
@1E3C 1E 07
@1E3E 1F 07
@1E40 20 07
@1E42 21 07
@1E44 22 07
@1E46 23 07
@1E48 24 07
@1E4A 25 07
@1E4C 26 07
@1E4E 27 07
@1E50 28 07
@1E52 29 07
@1E54 2A 07
@1E56 2B 07
@1E58 2C 07
@1E5A 2D 07
@1E5C 2E 07
@1E5E 2F 07
@1E60 30 07
@1E62 31 07
@1E64 32 07
@1E66 33 07
@1E68 34 07
@1E6A 35 07
@1E6C 36 07
@1E6E 37 07
@1E70 38 07
@1E72 39 07
@1E74 3A 07
@1E76 3B 07
@1E78 3C 07
@1E7A 3D 07
@1E7C 3E 07
@1E7E 3F 07
@1E80 40 07
@1E82 41 07
@1E84 42 07
@1E86 43 07
@1E88 44 07
@1E8A 45 07
@1E8C 46 07
@1E8E 47 07
@1E90 48 07
@1E92 49 07
@1E94 4A 07
@1E96 4B 07
@1E98 4C 07
@1E9A 4D 07
@1E9C 4E 07
@1E9E 4F 07
@1EA0 50 07
@1EA2 51 07
@1EA4 52 07
@1EA6 53 07
@1EA8 54 07
@1EAA 55 07
@1EAC 56 07
@1EAE 57 07
@1EB0 58 07
@1EB2 59 07
@1EB4 5A 07
@1EB6 5B 07
@1EB8 5C 07
@1EBA 5D 07
@1EBC 5E 07
@1EBE 5F 07
@1EC0 60 07
@1EC2 61 07
@1EC4 62 07
@1EC6 63 07
@1EC8 64 07
@1ECA 65 07
@1ECC 66 07
@1ECE 67 07
@1ED0 68 07
@1ED2 69 07
@1ED4 6A 07
@1ED6 6B 07
@1ED8 6C 07
@1EDA 6D 07
@1EDC 6E 07
@1EDE 6F 07
@1EE0 70 07
@1EE2 71 07
@1EE4 72 07
@1EE6 73 07
@1EE8 74 07
@1EEA 75 07
@1EEC 76 07
@1EEE 77 07
@1EF0 78 07
@1EF2 79 07
@1EF4 7A 07
@1EF6 7B 07
@1EF8 7C 07
@1EFA 7D 07
@1EFC 7E 07
@1EFE 7F 07
@1F00 80 07
@1F02 81 07
@1F04 82 07
@1F06 83 07
@1F08 84 07
@1F0A 85 07
@1F0C 86 07
@1F0E 87 07
@1F10 88 07
@1F12 89 07
@1F14 8A 07
@1F16 8B 07
@1F18 8C 07
@1F1A 8D 07
@1F1C 8E 07
@1F1E 8F 07
@1F20 90 07
@1F22 91 07
@1F24 92 07
@1F26 93 07
@1F28 94 07
@1F2A 95 07
@1F2C 96 07
@1F2E 97 07
@1F30 98 07
@1F32 99 07
@1F34 9A 07
@1F36 9B 07
@1F38 9C 07
@1F3A 9D 07
@1F3C 9E 07
@1F3E 9F 07
@1F40 A0 07
@1F42 A1 07
@1F44 A2 07
@1F46 A3 07
@1F48 A4 07
@1F4A A5 07
@1F4C A6 07
@1F4E A7 07
@1F50 A8 07
@1F52 A9 07
@1F54 AA 07
@1F56 AB 07
@1F58 AC 07
@1F5A AD 07
@1F5C AE 07
@1F5E AF 07
@1F60 B0 07
@1F62 B1 07
@1F64 B2 07
@1F66 B3 07
@1F68 B4 07
@1F6A B5 07
@1F6C B6 07
@1F6E B7 07
@1F70 B8 07
@1F72 B9 07
@1F74 BA 07
@1F76 BB 07
@1F78 BC 07
@1F7A BD 07
@1F7C BE 07
@1F7E BF 07
@1F80 C0 07
@1F82 C1 07
@1F84 C2 07
@1F86 C3 07
@1F88 C4 07
@1F8A C5 07
@1F8C C6 07
@1F8E C7 07
@1F90 C8 07
@1F92 C9 07
@1F94 CA 07
@1F96 CB 07
@1F98 CC 07
@1F9A CD 07
@1F9C CE 07
@1F9E CF 07
@1FA0 D0 07
@1FA2 D1 07
@1FA4 D2 07
@1FA6 D3 07
@1FA8 D4 07
@1FAA D5 07
@1FAC D6 07
@1FAE D7 07
@1FB0 D8 07
@1FB2 D9 07
@1FB4 DA 07
@1FB6 DB 07
@1FB8 DC 07
@1FBA DD 07
@1FBC DE 07
@1FBE DF 07
@1FC0 E0 07
@1FC2 E1 07
@1FC4 E2 07
@1FC6 E3 07
@1FC8 E4 07
@1FCA E5 07
@1FCC E6 07
@1FCE E7 07
@1FD0 E8 07
@1FD2 E9 07
@1FD4 EA 07
@1FD6 EB 07
@1FD8 EC 07
@1FDA ED 07
@1FDC EE 07
@1FDE EF 07
@1FE0 F0 07
@1FE2 F1 07
@1FE4 F2 07
@1FE6 F3 07
@1FE8 F4 07
@1FEA F5 07
@1FEC F6 07
@1FEE F7 07
@1FF0 F8 07
@1FF2 F9 07
@1FF4 FA 07
@1FF6 FB 07
@1FF8 FC 07
@1FFA FD 07
@1FFC FE 07
@1FFE FF 07
